timestamp,src,dst,congestion,packet_size,latency_ms,jitter_ms,packet_loss_pct,throughput_mbps,network_load_pct,bandwidth_usage_mbps,routing_failures
1767297780.8735976,h0_0_0,h0_1_0,0,1500,0.5894,0.0982,0.0,895.42,82.57,825.74,0
1767297780.8736014,h0_1_1,h1_0_0,0,1024,1.4238,0.1899,0.0,859.53,81.81,818.06,0
1767297780.873605,h0_1_1,h2_1_0,0,128,1.2269,0.2172,0.0,838.92,82.3,823.01,0
1767297780.873609,h2_1_0,h1_1_0,1,64,1.46,0.1691,0.0,909.08,90.2,901.96,0
1767297780.8736126,h1_1_0,h2_1_1,0,128,1.4042,0.1891,0.0,882.24,79.93,799.32,0
1767297780.8736162,h3_0_0,h1_0_1,0,1024,1.2092,0.1798,0.0,802.29,76.27,762.65,0
1767297780.87362,h2_0_0,h2_1_0,0,64,0.7529,0.0891,0.0,797.23,73.64,736.36,0
1767297780.8736238,h2_0_0,h2_1_1,0,512,0.6633,0.1323,0.0,733.21,69.75,697.53,0
1767297780.8736274,h2_0_0,h0_1_0,1,1500,1.486,0.1183,0.0,945.64,87.42,874.24,0
1767297780.873631,h3_0_1,h0_0_0,0,128,1.358,0.0938,0.0,719.37,66.14,661.44,0
1767297780.8736372,h0_1_0,h0_0_0,1,1500,0.661,0.0906,0.0,914.7,87.55,875.55,0
1767297780.873641,h2_1_0,h0_0_0,0,512,1.2754,0.1037,0.0,763.83,68.94,689.35,0
1767297780.8736446,h0_0_1,h0_0_0,1,64,0.2072,0.0357,0.0,872.5,86.03,860.34,0
1767297780.8736484,h0_1_0,h2_0_1,0,64,1.4324,0.1211,0.0,705.23,67.1,671.05,0
1767297780.8736522,h1_1_0,h0_0_0,1,1024,1.322,0.1031,0.0,873.64,86.37,863.74,0
1767297780.8736558,h1_0_1,h2_1_0,0,512,1.3167,0.0805,0.0,749.59,74.79,747.93,0
1767297780.8736596,h1_1_0,h3_0_1,0,512,1.4868,0.0885,0.0,825.79,77.9,778.95,0
1767297780.8736634,h2_0_0,h0_1_0,0,1024,1.4215,0.0786,0.0,726.21,69.2,691.97,0
1767297780.873667,h1_0_0,h0_0_0,0,1024,1.3927,0.2334,0.0,736.89,67.35,673.49,0
1767297780.8736706,h0_0_0,h2_0_0,1,64,3.1578,0.2256,9.12,210.93,20.1,200.98,0
1767297780.873676,h2_0_0,h1_1_1,0,64,1.296,0.2487,0.0,753.04,73.42,734.22,0
1767297780.8736796,h1_1_1,h2_1_1,1,1500,1.3265,0.188,0.0,857.75,85.61,856.13,0
1767297780.8736835,h1_0_1,h0_1_0,0,1024,1.4763,0.1672,0.0,796.66,72.14,721.38,0
1767297780.873687,h3_1_1,h0_0_1,0,1024,1.2476,0.1625,0.0,767.78,72.07,720.73,0
1767297780.8736908,h3_0_0,h3_1_0,0,64,0.548,0.0661,0.0,769.44,73.74,737.43,0
1767297780.8736944,h3_0_1,h1_0_1,0,1500,1.432,0.2456,0.0,768.75,76.71,767.11,0
1767297780.8736982,h1_1_0,h2_0_0,0,1500,1.2209,0.0849,0.0,758.91,69.96,699.58,0
1767297780.8737018,h2_0_1,h2_1_0,0,1500,0.5321,0.095,0.0,741.1,72.44,724.4,0
1767297780.8737068,h2_1_0,h1_0_1,1,128,5.6077,0.63,11.769,242.39,22.15,221.55,0
1767297780.8737109,h0_0_1,h2_0_0,1,1024,0,1.1453,100.0,0,20.89,208.9,1
1767297780.8737156,h1_1_0,h1_0_0,1,1024,2.2662,0.2499,8.667,299.97,29.77,297.7,0
1767297780.8737195,h2_0_0,h3_0_0,0,64,1.3388,0.1572,0.0,893.24,83.93,839.25,0
1767297780.8737235,h1_0_1,h0_0_1,1,64,1.3456,0.1523,0.0,900.0,85.74,857.45,0
1767297780.8737273,h3_1_0,h3_0_1,0,128,0.5099,0.0625,0.0,799.51,75.39,753.92,0
1767297780.8737307,h3_1_0,h1_1_0,0,512,1.318,0.2423,0.0,856.71,80.98,809.76,0
1767297780.8737342,h0_1_0,h3_1_0,0,512,1.2152,0.0939,0.0,701.21,66.91,669.06,0
1767297780.8737378,h3_1_0,h1_0_0,0,1500,1.3614,0.1466,0.0,831.96,78.51,785.14,0
1767297780.8737414,h2_0_1,h2_0_0,0,1024,0.3709,0.0445,0.0,790.2,73.18,731.76,0
1767297780.8737452,h0_1_0,h0_1_1,1,1500,0.5151,0.0582,14.092,175.43,16.11,161.14,0
1767297780.8737488,h0_1_1,h0_0_1,0,64,0.6828,0.0425,0.0,792.69,74.86,748.59,0
1767297780.8737533,h3_0_0,h3_1_1,0,512,0.678,0.0548,0.0,894.98,83.28,832.81,0
1767297780.8737571,h2_0_1,h0_1_0,0,1500,1.3235,0.1818,0.0,718.24,68.29,682.87,0
1767297780.8737607,h0_0_1,h1_0_1,0,128,1.223,0.1949,0.222,705.44,68.44,684.38,0
1767297780.8737643,h0_1_0,h1_0_1,0,128,1.3845,0.2461,0.0,849.16,76.53,765.34,0
1767297780.8737676,h3_1_1,h3_0_1,0,512,0.5228,0.079,0.0,853.39,82.65,826.5,0
1767297780.8737714,h1_0_1,h1_0_0,0,128,0.3197,0.0241,0.0,827.27,81.67,816.69,0
1767297780.873775,h3_0_1,h3_1_0,1,512,0.5117,0.0736,0.0,921.37,85.34,853.38,0
1767297780.8737798,h3_0_1,h2_0_0,0,64,1.3758,0.1586,0.0,826.9,77.41,774.11,0
1767297780.8737836,h1_1_1,h2_1_1,0,1500,1.3362,0.1494,0.375,711.56,70.47,704.73,0
1767297780.8737872,h1_1_1,h0_0_1,1,1500,1.287,0.1399,0.0,909.09,88.4,883.96,0
1767297780.8737917,h3_0_0,h2_1_0,0,512,1.401,0.1787,0.0,799.35,72.51,725.07,0
1767297780.8737955,h1_0_0,h3_1_0,0,128,1.2251,0.191,0.0,797.17,77.3,772.96,0
1767297780.873799,h1_0_0,h0_0_0,0,512,1.2289,0.1704,0.0,726.25,68.2,682.05,0
1767297780.873803,h0_1_1,h0_0_0,1,512,1.6777,0.2208,9.625,299.42,27.02,270.23,0
1767297780.8738065,h1_1_0,h3_1_1,0,64,1.4788,0.2907,0.0,831.41,80.44,804.4,0
1767297780.8738103,h0_0_1,h1_1_1,0,512,1.3202,0.2279,0.0,703.76,69.94,699.42,0
1767297780.873814,h1_1_1,h2_1_0,1,512,1.4593,0.1202,0.0,896.1,86.52,865.23,0
1767297780.8738177,h3_1_1,h0_1_1,0,1024,1.4269,0.2731,0.0,813.98,77.94,779.39,0
1767297780.8738213,h3_1_0,h1_0_1,0,1500,1.2617,0.187,0.182,712.38,69.86,698.58,0
1767297780.873825,h1_1_0,h1_1_1,0,128,0.2887,0.0184,0.0,838.19,79.21,792.12,0
1767297780.8738298,h3_1_0,h3_1_1,1,1024,0.5516,0.1063,3.784,135.35,13.42,134.19,0
1767297780.8738334,h0_1_0,h3_1_1,0,1500,1.2901,0.1943,0.0,854.24,82.81,828.14,0
1767297780.873837,h0_1_0,h0_0_0,0,64,0.6506,0.0603,0.0,826.56,78.76,787.56,0
1767297780.8738406,h2_0_0,h1_0_0,0,64,1.4119,0.1414,0.0,909.86,83.42,834.16,0
1767297780.8738441,h3_0_1,h0_1_0,0,64,1.3602,0.2204,0.0,853.21,82.48,824.84,0
1767297780.873849,h3_1_0,h0_0_0,0,128,1.3255,0.0703,0.0,876.21,84.02,840.23,0
1767297780.8738525,h3_0_1,h2_1_0,0,1024,1.207,0.0748,0.0,700.25,68.52,685.18,0
1767297780.8738563,h2_1_0,h0_1_0,1,512,3.9024,0.2696,5.264,329.14,30.67,306.7,0
1767297780.87386,h0_0_1,h3_1_1,0,1024,1.3977,0.2002,0.0,804.76,80.36,803.56,0
1767297780.8738635,h3_1_0,h2_0_0,0,64,1.3228,0.1449,0.087,791.37,73.34,733.37,0
1767297780.8738685,h0_0_0,h1_1_0,1,64,1.3144,0.2316,0.0,939.66,85.51,855.13,0
1767297780.8738723,h2_1_1,h3_0_1,0,128,1.4172,0.1563,0.0,809.06,78.04,780.37,0
1767297780.8738763,h0_1_0,h1_0_0,0,512,1.4447,0.1449,0.0,898.96,84.52,845.23,0
1767297780.8738801,h2_1_0,h0_0_1,0,512,1.2854,0.1885,0.0,737.0,72.33,723.29,0
1767297780.8738837,h0_0_0,h0_0_1,0,1500,0.3673,0.0292,0.0,803.03,72.56,725.59,0
1767297780.8738875,h1_0_0,h0_1_1,0,1024,1.456,0.2156,0.245,808.91,73.95,739.5,0
1767297780.873891,h3_1_1,h0_1_1,0,1024,1.2167,0.1168,0.0,890.05,84.52,845.16,0
1767297780.8738947,h1_1_1,h0_1_0,0,128,1.3595,0.153,0.0,859.2,84.74,847.4,0
1767297780.8738983,h0_0_0,h3_1_0,0,64,1.3541,0.0811,0.0,773.07,75.1,750.99,0
1767297780.8739018,h3_1_0,h0_1_0,1,1500,1.2225,0.1112,0.0,884.02,86.07,860.68,0
1767297780.8739064,h1_0_1,h3_1_0,0,1024,1.38,0.216,0.0,857.75,80.14,801.4,0
1767297780.8739102,h0_1_1,h3_1_1,1,1024,4.4402,0.3186,3.788,373.9,34.16,341.59,0
1767297780.8739138,h1_0_1,h3_1_1,0,64,1.4955,0.1182,0.0,767.69,76.66,766.56,0
1767297780.8739185,h1_0_1,h3_0_0,1,64,1.2923,0.1072,0.426,906.98,89.34,893.38,0
1767297780.8739223,h2_0_0,h1_1_0,0,64,1.4134,0.1046,0.0,836.44,77.88,778.82,0
1767297780.8739285,h3_1_0,h2_0_0,1,128,5.9426,1.1369,2.939,184.26,18.33,183.27,0
1767297780.8739355,h1_1_1,h0_1_1,0,1500,1.3391,0.0914,0.0,856.66,84.07,840.7,0
1767297780.8739395,h3_1_1,h1_0_1,0,1024,1.3503,0.2203,0.0,779.46,71.93,719.27,0
1767297780.873943,h1_1_1,h1_0_0,0,512,0.6924,0.0367,0.0,704.52,63.49,634.93,0
1767297780.8739467,h2_0_1,h3_1_1,0,1024,1.2088,0.1155,0.0,851.21,84.33,843.26,0
1767297780.873953,h0_0_1,h1_1_0,0,128,1.346,0.1871,0.0,731.32,66.44,664.41,0
1767297780.873957,h0_0_0,h2_0_1,1,64,1.2409,0.1535,0.0,871.95,85.17,851.67,0
1767297780.8739607,h0_1_1,h0_1_0,0,512,0.2841,0.048,0.0,748.52,72.03,720.25,0
1767297780.8739643,h1_1_1,h0_1_1,1,64,1.3814,0.1785,0.0,948.62,86.26,862.58,0
1767297780.873968,h3_1_0,h2_0_0,0,128,1.4112,0.2429,0.0,717.56,67.68,676.8,0
1767297780.8739715,h0_1_1,h3_0_0,1,1500,1.4089,0.1428,0.0,903.24,89.87,898.68,0
1767297780.873975,h0_1_0,h3_1_1,0,512,1.2029,0.0897,0.0,771.33,72.83,728.32,0
1767297780.8739789,h2_1_1,h2_0_1,0,64,0.529,0.0329,0.0,748.52,67.7,677.02,0
1767297780.8739827,h1_0_1,h1_1_0,1,1024,2.3552,0.4633,7.028,117.88,11.22,112.19,0
1767297780.8739862,h3_0_1,h2_0_1,1,64,1.2073,0.1533,0.0,891.53,87.23,872.28,0
1767297780.8739913,h0_0_0,h3_0_0,0,512,1.2129,0.1601,0.0,727.54,72.73,727.3,0
1767297780.873995,h2_0_1,h3_1_0,0,1024,1.325,0.0946,0.0,853.59,84.37,843.71,0
1767297780.8739998,h2_1_0,h3_0_0,1,1500,1.3426,0.1714,0.0,891.97,88.83,888.31,0
1767297780.8740034,h3_0_1,h1_1_1,1,64,1.2425,0.1512,0.0,903.64,87.48,874.83,0
1767297780.874007,h3_0_1,h3_0_0,0,512,0.3005,0.0517,0.0,806.55,77.72,777.16,0
1767297780.8740106,h3_0_1,h3_1_0,0,1500,0.6049,0.0514,0.0,838.18,80.63,806.3,0
1767297780.8740146,h0_0_1,h1_1_0,0,1024,1.2494,0.1993,0.0,739.11,67.43,674.3,0
1767297780.874018,h1_1_0,h0_0_0,0,1500,1.4938,0.137,0.0,886.71,81.61,816.1,0
1767297780.874022,h1_1_0,h0_1_1,1,64,5.6196,0.3648,5.07,357.23,33.99,339.94,0
1767297780.8740258,h1_0_0,h2_0_0,0,128,1.2559,0.1777,0.0,801.16,76.1,760.99,0
1767297780.8740306,h2_1_1,h2_0_0,0,512,0.6478,0.0774,0.0,764.36,73.77,737.67,0
1767297780.8740342,h1_0_0,h2_0_0,1,1024,1.4962,0.1978,0.0,946.35,92.91,929.08,0
1767297780.874038,h1_0_1,h0_0_0,0,512,1.2664,0.1842,0.0,816.37,77.67,776.74,0
1767297780.8740416,h1_1_1,h3_1_0,0,1024,1.2533,0.1231,0.0,870.93,80.07,800.69,0
1767297780.8740451,h1_1_0,h3_0_0,0,64,1.2628,0.2447,0.0,814.31,77.58,775.75,0
1767297780.8740487,h2_0_1,h3_0_0,0,1500,1.3719,0.1022,0.0,806.73,76.82,768.19,0
1767297780.8740523,h3_1_0,h2_0_0,0,512,1.3868,0.2232,0.0,704.11,67.47,674.68,0
1767297780.8740559,h1_0_1,h2_1_1,0,1024,1.4132,0.2141,0.0,896.42,84.48,844.85,0
1767297780.8740597,h3_1_1,h2_0_1,0,1500,1.2162,0.1612,0.188,760.32,74.36,743.63,0
1767297780.8740652,h3_0_0,h1_0_1,0,512,1.4538,0.2584,0.0,884.11,80.26,802.56,0
1767297780.87407,h2_0_1,h3_1_0,0,64,1.3462,0.1714,0.0,880.13,83.76,837.62,0
1767297780.8740735,h1_0_0,h0_1_0,1,1500,5.1017,0.3758,8.136,347.03,34.19,341.91,0
1767297780.8740776,h1_1_1,h2_1_0,0,64,1.2821,0.2039,0.0,844.01,77.66,776.6,0
1767297780.8740811,h1_1_0,h0_0_0,1,64,1.2028,0.1901,0.0,945.7,90.8,908.01,0
1767297780.8740847,h2_1_1,h3_0_1,1,1024,1.4293,0.1495,0.0,924.75,88.63,886.33,0
1767297780.8740883,h0_0_1,h2_0_0,1,1500,1.2962,0.1187,0.0,940.99,89.96,899.61,0
1767297780.8740919,h0_1_0,h2_0_0,0,64,1.2968,0.1957,0.0,792.66,78.97,789.7,0
1767297780.8740957,h2_1_1,h3_0_1,0,512,1.4773,0.2058,0.489,733.01,67.33,673.34,0
1767297780.8740995,h0_1_0,h1_1_1,0,1500,1.4922,0.1204,0.286,718.12,67.71,677.12,0
1767297780.8741033,h2_1_0,h0_0_1,0,128,1.3808,0.153,0.0,781.73,77.78,777.78,0
1767297780.874108,h0_0_0,h3_1_0,1,512,3.9641,0.5391,11.276,263.71,23.77,237.75,0
1767297780.8741117,h1_1_1,h0_0_0,0,1024,1.4783,0.2683,0.0,838.27,76.57,765.7,0
1767297780.8741155,h1_0_0,h3_0_0,1,1024,4.7041,0.4317,11.288,320.36,29.5,295.04,0
1767297780.8741198,h1_0_1,h3_1_0,0,512,1.399,0.2512,0.0,715.26,69.63,696.28,0
1767297780.8741236,h2_0_0,h0_0_0,1,128,1.2583,0.107,0.017,939.57,90.04,900.39,0
1767297780.8741274,h1_0_0,h3_1_1,0,128,1.4769,0.1516,0.0,807.1,76.83,768.26,0
1767297780.8741312,h0_0_0,h2_0_1,0,1500,1.2877,0.2437,0.0,887.85,82.52,825.18,0
1767297780.874135,h0_1_0,h1_0_0,1,64,1.4382,0.0833,0.0,911.35,86.62,866.23,0
1767297780.8741395,h1_0_0,h0_0_1,1,512,1.2746,0.1647,0.0,931.37,89.84,898.36,0
1767297780.8741431,h3_1_0,h0_1_1,0,1500,1.3718,0.1092,0.0,741.1,72.15,721.48,0
1767297780.874148,h3_0_1,h0_0_1,0,1024,1.2872,0.2347,0.0,848.06,84.64,846.38,0
1767297780.874152,h2_1_1,h2_0_0,1,1500,1.7912,0.3531,13.479,301.49,27.91,279.08,0
1767297780.874156,h2_0_1,h0_0_0,0,128,1.3666,0.1772,0.0,722.89,67.21,672.07,0
1767297780.8741596,h3_0_0,h1_0_0,0,1500,1.3249,0.1716,0.0,789.11,78.71,787.09,0
1767297780.8741634,h0_1_1,h1_1_1,0,1024,1.4497,0.2194,0.0,768.28,71.11,711.11,0
1767297780.874167,h1_0_0,h1_0_1,0,128,0.2729,0.0443,0.0,772.82,72.28,722.81,0
1767297780.8741708,h3_1_1,h1_1_1,0,64,1.3474,0.0842,0.0,867.94,81.78,817.77,0
1767297780.8741748,h1_0_1,h2_0_0,0,1500,1.343,0.1129,0.0,776.57,75.98,759.85,0
1767297780.8741784,h1_1_0,h1_0_0,0,64,0.6853,0.1255,0.0,724.31,69.03,690.31,0
1767297780.8741822,h1_0_0,h3_1_0,0,1500,1.461,0.2206,0.0,868.57,78.52,785.24,0
1767297780.874187,h3_1_0,h1_1_1,0,1500,1.3715,0.2551,0.0,856.59,82.85,828.47,0
1767297780.8741908,h3_1_0,h2_0_0,1,1024,1.2821,0.1739,0.0,918.53,89.58,895.84,0
1767297780.8741946,h0_0_1,h1_1_0,0,64,1.3589,0.1819,0.0,826.44,81.41,814.1,0
1767297780.8741984,h3_1_1,h2_0_1,1,1500,3.6382,0.5754,12.461,306.3,30.13,301.29,0
1767297780.8742023,h3_1_1,h1_0_0,0,1500,1.4256,0.1869,0.0,716.98,66.54,665.37,0
1767297780.874206,h0_1_0,h3_1_0,1,64,1.2479,0.1099,0.0,935.28,90.53,905.33,0
1767297780.8742108,h2_1_1,h3_1_0,0,512,1.2102,0.1627,0.0,701.45,69.1,690.96,0
1767297780.8742144,h1_1_0,h0_1_0,0,1500,1.3302,0.2347,0.0,751.53,71.73,717.26,0
1767297780.8742182,h3_1_1,h3_0_1,0,512,0.5238,0.0315,0.0,794.63,72.49,724.93,0
1767297780.8742218,h1_1_1,h0_1_0,0,1500,1.261,0.1608,0.0,800.19,75.59,755.9,0
1767297780.8742266,h1_1_1,h2_0_0,0,128,1.461,0.2155,0.0,864.82,84.75,847.51,0
1767297780.8742304,h1_0_1,h2_1_1,1,128,1.4325,0.2755,0.0,890.62,85.11,851.12,0
1767297780.8742344,h2_1_1,h1_1_1,0,512,1.3411,0.1225,0.0,830.66,74.78,747.8,0
1767297780.874238,h2_1_1,h1_0_0,1,1024,1.2474,0.1154,0.0,871.46,85.23,852.33,0
1767297780.8742416,h3_1_1,h1_0_0,1,64,1.2903,0.2421,0.0,904.39,90.11,901.12,0
1767297780.8742452,h0_1_0,h2_0_0,0,64,1.2948,0.2231,0.0,904.45,84.94,849.37,0
1767297780.874249,h3_0_1,h3_1_1,0,1024,0.5879,0.0708,0.0,824.53,74.74,747.4,0
1767297780.8742528,h1_0_1,h3_0_1,0,1024,1.457,0.0872,0.0,763.32,69.96,699.65,0
1767297780.8742564,h3_1_0,h1_1_1,1,1500,1.3905,0.2169,0.0,909.26,85.37,853.71,0
1767297780.8742602,h0_1_0,h2_1_0,0,64,1.2797,0.1098,0.0,710.9,64.48,644.79,0
1767297780.8742652,h0_1_1,h2_0_0,0,128,1.2222,0.2246,0.0,716.09,70.36,703.61,0
1767297780.8742688,h0_0_0,h2_1_1,0,1500,1.4064,0.1046,0.0,776.25,73.3,733.03,0
1767297780.8742726,h3_0_1,h2_1_0,1,64,1.2825,0.2469,0.0,888.1,88.19,881.87,0
1767297780.8742762,h3_0_1,h3_0_0,0,512,0.2763,0.0291,0.0,903.65,82.59,825.93,0
1767297780.8742816,h0_0_0,h2_0_0,0,512,1.2576,0.2072,0.381,847.35,81.22,812.23,0
1767297780.874286,h1_1_0,h1_0_1,0,1024,0.59,0.0356,0.0,870.89,82.27,822.68,0
1767297780.87429,h0_1_0,h2_1_1,1,512,4.4934,0.6921,3.395,313.05,29.66,296.62,0
1767297780.8742936,h2_1_1,h2_1_0,1,128,0.4668,0.0247,0.0,841.06,82.18,821.85,0
1767297780.8742974,h3_0_1,h2_1_0,0,1024,1.2141,0.1701,0.0,827.82,81.17,811.68,0
1767297780.8743014,h3_0_1,h3_0_0,1,1024,0.4744,0.0261,0.0,830.33,77.88,778.79,0
1767297780.8743062,h0_1_0,h3_1_0,0,1500,1.2409,0.1721,0.0,850.09,81.48,814.78,0
1767297780.8743103,h0_0_0,h0_0_1,1,1024,0.6837,0.1086,8.938,378.28,36.65,366.47,0
1767297780.8743138,h2_1_1,h3_0_1,0,512,1.2716,0.1848,0.0,786.22,75.91,759.1,0
1767297780.8743176,h0_1_0,h1_0_0,1,64,3.2558,0.3071,12.28,389.64,38.12,381.2,0
1767297780.8743217,h1_1_1,h0_0_1,0,512,1.2263,0.149,0.0,770.08,69.68,696.78,0
1767297780.8743253,h1_1_0,h1_0_1,0,512,0.7378,0.0572,0.0,812.1,74.0,739.98,0
1767297780.8743289,h1_0_1,h3_1_1,0,128,1.312,0.151,0.0,719.33,68.52,685.2,0
1767297780.8743327,h1_1_1,h1_0_1,0,64,0.6591,0.1092,0.0,793.56,72.04,720.43,0
1767297780.8743365,h0_0_1,h0_0_0,1,512,0.662,0.0816,10.839,312.03,28.8,288.02,0
1767297780.87434,h3_0_0,h1_0_1,0,64,1.3912,0.2665,0.0,718.09,68.45,684.5,0
1767297780.8743453,h2_0_1,h1_0_0,1,1500,1.4505,0.1783,0.0,939.37,89.47,894.74,0
1767297780.8743489,h2_1_0,h3_1_0,1,128,1.2123,0.1582,0.0,930.92,89.55,895.52,0
1767297780.8743536,h1_0_1,h1_0_0,0,1500,0.2513,0.0389,0.0,903.44,83.17,831.69,0
1767297780.8743572,h3_0_0,h1_1_0,0,64,1.4716,0.2535,0.0,736.78,71.86,718.58,0
1767297780.8743613,h1_0_1,h0_1_1,0,1024,1.4347,0.0742,0.0,792.54,75.39,753.9,0
1767297780.874365,h0_0_0,h2_0_1,0,1024,1.2136,0.1791,0.0,765.77,69.31,693.12,0
1767297780.874369,h3_1_0,h0_0_0,0,64,1.296,0.1035,0.0,744.33,69.29,692.89,0
1767297780.8743727,h3_1_0,h2_0_1,0,512,1.3242,0.1435,0.0,898.92,80.93,809.26,0
1767297780.8743775,h2_1_1,h0_0_0,1,64,5.9277,0.9862,4.004,108.18,10.58,105.85,0
1767297780.874381,h2_0_1,h3_1_0,0,64,1.4097,0.2641,0.0,866.67,84.6,846.04,0
1767297780.874386,h3_0_1,h3_1_1,0,128,0.6231,0.0595,0.083,891.87,84.42,844.22,0
1767297780.8743896,h0_0_1,h1_0_0,0,1024,1.4541,0.0794,0.0,818.74,78.66,786.61,0
1767297780.8743935,h1_1_1,h2_0_1,1,1500,1.4251,0.1832,0.0,893.13,87.97,879.66,0
1767297780.874397,h3_1_1,h3_0_0,1,64,0.5497,0.107,0.0,936.3,86.01,860.11,0
1767297780.8744009,h1_0_1,h2_1_0,0,1024,1.4306,0.0997,0.004,775.53,72.56,725.63,0
1767297780.8744047,h1_1_0,h0_1_0,0,64,1.3294,0.2154,0.191,715.64,70.12,701.18,0
1767297780.8744082,h1_1_0,h2_1_0,0,1500,1.4625,0.191,0.0,862.11,78.9,788.97,0
1767297780.8744118,h1_1_1,h2_1_1,0,512,1.3175,0.1571,0.0,722.4,65.34,653.45,0
1767297780.8744154,h0_1_0,h3_1_0,0,64,1.2609,0.1074,0.0,705.51,68.97,689.7,0
1767297780.874419,h0_0_1,h1_1_1,0,128,1.4793,0.2201,0.0,777.91,70.9,709.04,0
1767297780.8744237,h0_1_0,h3_0_0,0,512,1.4983,0.2369,0.435,881.95,84.48,844.79,0
1767297780.8744287,h1_0_1,h1_1_1,0,128,0.6399,0.0323,0.0,769.02,76.86,768.61,0
1767297780.8744328,h1_1_1,h2_1_1,0,512,1.2906,0.2235,0.0,897.22,84.34,843.38,0
1767297780.874439,h1_0_0,h3_0_0,0,512,1.4012,0.1114,0.0,836.14,77.27,772.69,0
1767297780.8744442,h1_1_0,h2_1_0,0,128,1.2767,0.0654,0.0,778.43,76.44,764.39,0
1767297780.8744502,h1_0_1,h0_1_1,1,64,5.0186,0.3977,11.539,257.95,25.2,252.02,0
1767297780.8744566,h1_0_1,h2_1_1,1,512,1.4434,0.1814,0.0,920.52,91.59,915.92,0
1767297780.874463,h0_0_1,h2_1_1,1,512,1.2613,0.0803,0.0,920.93,87.79,877.87,0
1767297780.874467,h2_1_0,h3_1_1,0,64,1.3236,0.0694,0.0,802.1,77.21,772.15,0
1767297780.8744707,h2_1_0,h0_1_0,0,1500,1.2655,0.1827,0.0,898.69,84.44,844.37,0
1767297780.8744812,h0_0_0,h1_0_0,0,1500,1.2155,0.0859,0.0,745.24,74.32,743.2,0
1767297780.874485,h2_0_1,h0_0_1,1,1024,2.6434,0.3446,7.491,302.32,27.86,278.65,0
1767297780.8744888,h0_1_1,h1_0_0,1,1024,1.447,0.2414,0.0,876.77,86.58,865.8,0
1767297780.8744926,h2_1_0,h1_0_1,0,512,1.2663,0.1309,0.0,707.41,66.3,662.99,0
1767297780.8744962,h1_1_0,h0_1_1,1,64,1.4273,0.2067,0.0,937.9,86.93,869.27,0
1767297780.8745003,h1_0_0,h2_0_1,1,1500,1.3909,0.1065,0.0,934.38,86.83,868.28,0
1767297780.874504,h0_1_0,h2_0_1,1,64,1.2452,0.2168,0.007,938.41,87.68,876.85,0
1767297780.8745081,h1_1_0,h3_0_1,1,1024,1.2824,0.1036,0.0,904.61,87.65,876.48,0
1767297780.8745117,h1_1_1,h0_1_1,0,512,1.3174,0.0716,0.0,708.36,67.66,676.62,0
1767297780.8745167,h2_0_1,h2_0_0,0,128,0.2844,0.0447,0.0,773.39,70.35,703.54,0
1767297780.8745215,h0_0_0,h3_0_1,0,64,1.4407,0.1194,0.0,863.86,82.69,826.9,0
1767297780.8745255,h2_0_1,h3_1_1,1,64,5.5325,0.3218,6.609,216.52,19.91,199.14,0
1767297780.8745291,h0_0_1,h2_0_1,0,1024,1.49,0.2412,0.0,719.75,70.78,707.79,0
1767297780.874533,h0_0_0,h2_0_1,1,512,1.3212,0.2267,0.0,869.01,85.33,853.33,0
1767297780.8745368,h3_0_1,h0_0_0,1,1500,1.3278,0.2102,0.0,874.49,86.18,861.77,0
1767297780.8745406,h0_0_1,h1_1_0,1,64,4.5501,0.3236,5.642,380.54,34.67,346.74,0
1767297780.8745446,h2_1_1,h0_1_1,1,64,0,0.1938,100.0,0,21.57,215.7,1
1767297780.8745487,h0_1_1,h2_1_1,0,64,1.3574,0.2348,0.0,841.46,78.84,788.35,0
1767297780.8745549,h3_1_0,h2_1_1,1,512,3.3547,0.2379,13.854,379.11,37.67,376.71,0
1767297780.874561,h0_0_0,h3_0_1,0,512,1.2534,0.175,0.0,917.56,83.13,831.29,0
1767297780.8745692,h0_1_0,h0_0_0,0,128,0.5095,0.0868,0.0,761.49,69.03,690.25,0
1767297780.8745751,h3_0_0,h3_1_0,1,512,0.5799,0.0591,0.0,874.54,87.01,870.13,0
1767297780.8745816,h1_0_0,h3_1_1,0,512,1.2873,0.245,0.052,707.39,67.78,677.83,0
1767297780.8745854,h1_0_0,h3_1_1,1,1500,1.4498,0.1888,0.0,885.22,85.62,856.16,0
1767297780.8745892,h2_0_0,h3_0_0,0,512,1.2132,0.074,0.0,737.41,71.03,710.34,0
1767297780.874593,h1_0_1,h1_1_1,1,128,2.2988,0.382,5.596,270.09,25.99,259.93,0
1767297780.8746045,h3_1_0,h2_0_1,0,128,1.3534,0.172,0.0,893.31,83.87,838.68,0
1767297780.8746083,h1_1_1,h3_1_1,0,1500,1.3245,0.0905,0.0,861.06,81.89,818.95,0
1767297780.8746133,h0_0_1,h3_0_1,0,64,1.3848,0.2389,0.0,867.06,84.14,841.43,0
1767297780.8746169,h3_0_0,h0_1_0,0,64,1.4602,0.1816,0.0,754.68,69.38,693.79,0
1767297780.8746216,h1_0_0,h1_1_0,0,512,0.7373,0.0375,0.0,755.98,70.83,708.34,0
1767297780.8746254,h3_1_0,h3_0_0,0,1024,0.6643,0.039,0.0,886.77,82.11,821.14,0
1767297780.8746293,h3_0_0,h1_0_1,0,128,1.245,0.0665,0.0,892.99,82.24,822.44,0
